ip_str,port,org,os,vulns,location.country_code,tags
35.170.170.197,27017,Amazon Technologies Inc.,,"['CVE-2025-14847', 'CVE-2009-1390', 'CVE-2025-69420', 'CVE-2025-69421', 'CVE-2026-25613', 'CVE-2026-25610', 'CVE-2009-3766', 'CVE-2009-3767', 'CVE-2009-3765', 'CVE-2025-68160', 'CVE-2019-0190', 'CVE-2024-6119', 'CVE-2026-1847', 'CVE-2025-15467', 'CVE-2026-1848', 'CVE-2026-1849', 'CVE-2026-25609', 'CVE-2025-69419', 'CVE-2025-69418', 'CVE-2026-22796', 'CVE-2026-22795', 'CVE-2014-8180']",US,"['database', 'cloud']"
172.206.73.154,27017,Microsoft Limited,,[],US,"['cloud', 'database']"
202.169.35.36,27017,Biznet Networks,,"['CVE-2014-8180', 'CVE-2024-1351', 'CVE-2022-0778', 'CVE-2022-2097', 'CVE-2023-1409', 'CVE-2020-1971', 'CVE-2022-4304', 'CVE-2025-14847', 'CVE-2009-1390', 'CVE-2025-69420', 'CVE-2025-69421', 'CVE-2019-1563', 'CVE-2023-5678', 'CVE-2019-1547', 'CVE-2024-0727', 'CVE-2019-1549', 'CVE-2022-1292', 'CVE-2023-4807', 'CVE-2009-3765', 'CVE-2025-68160', 'CVE-2019-0190', 'CVE-2021-32040', 'CVE-2021-3711', 'CVE-2022-2068', 'CVE-2021-3712', 'CVE-2023-0464', 'CVE-2023-0465', 'CVE-2023-0466', 'CVE-2021-3449', 'CVE-2009-3766', 'CVE-2018-0734', 'CVE-2018-0735', 'CVE-2021-23840', 'CVE-2021-23841', 'CVE-2022-4450', 'CVE-2023-0286', 'CVE-2023-3817', 'CVE-2023-3446', 'CVE-2019-1551', 'CVE-2025-69419', 'CVE-2025-69418', 'CVE-2019-1552', 'CVE-2021-4160', 'CVE-2026-22796', 'CVE-2026-22795', 'CVE-2021-32036', 'CVE-2023-2650', 'CVE-2023-0215', 'CVE-2009-3767', 'CVE-2019-1543']",ID,"['database', 'eol-product']"
34.136.224.236,27017,Google LLC,,[],US,"['cloud', 'database']"
52.188.195.174,27017,Microsoft Corporation,,[],US,"['cloud', 'database']"
188.241.118.81,27017,HOSTERION SRL,,"['CVE-2025-12893', 'CVE-2014-8180', 'CVE-2025-12657', 'CVE-2025-13644', 'CVE-2025-13643', 'CVE-2025-10060', 'CVE-2025-14345', 'CVE-2026-1847', 'CVE-2025-11979', 'CVE-2025-10061', 'CVE-2026-25609', 'CVE-2026-25610', 'CVE-2025-14847', 'CVE-2025-13507', 'CVE-2026-25613', 'CVE-2026-1848', 'CVE-2026-1849']",RO,['database']
165.227.66.128,27017,"DigitalOcean, LLC",,[],US,"['cloud', 'database']"
95.111.200.164,27017,UpCloud Ltd,,"['CVE-2025-6709', 'CVE-2024-6384', 'CVE-2025-13644', 'CVE-2024-8305', 'CVE-2024-7553', 'CVE-2025-13643', 'CVE-2025-6706', 'CVE-2025-6711', 'CVE-2025-6714', 'CVE-2022-3996', 'CVE-2022-2097', 'CVE-2022-4304', 'CVE-2025-14847', 'CVE-2022-4203', 'CVE-2009-1390', 'CVE-2025-69420', 'CVE-2025-69421', 'CVE-2025-3082', 'CVE-2026-25613', 'CVE-2026-25610', 'CVE-2022-3786', 'CVE-2025-0755', 'CVE-2023-5678', 'CVE-2023-0216', 'CVE-2009-3766', 'CVE-2022-1292', 'CVE-2009-3765', 'CVE-2025-68160', 'CVE-2019-0190', 'CVE-2024-6119', 'CVE-2024-0727', 'CVE-2025-10060', 'CVE-2022-1434', 'CVE-2023-0464', 'CVE-2023-0465', 'CVE-2023-0466', 'CVE-2025-6713', 'CVE-2025-6710', 'CVE-2026-1848', 'CVE-2026-1849', 'CVE-2022-1473', 'CVE-2025-15467', 'CVE-2023-0401', 'CVE-2022-1343', 'CVE-2024-10921', 'CVE-2022-4450', 'CVE-2023-0286', 'CVE-2023-3817', 'CVE-2022-3602', 'CVE-2023-4807', 'CVE-2023-6129', 'CVE-2026-25609', 'CVE-2025-6707', 'CVE-2025-10061', 'CVE-2025-69419', 'CVE-2025-69418', 'CVE-2026-1847', 'CVE-2024-1351', 'CVE-2025-10059', 'CVE-2025-11979', 'CVE-2026-22796', 'CVE-2025-3085', 'CVE-2026-22795', 'CVE-2025-3083', 'CVE-2025-12657', 'CVE-2022-3358', 'CVE-2025-3084', 'CVE-2025-14345', 'CVE-2023-0217', 'CVE-2023-2650', 'CVE-2023-0215', 'CVE-2024-3372', 'CVE-2022-2068', 'CVE-2009-3767', 'CVE-2023-2975', 'CVE-2014-8180', 'CVE-2023-5363', 'CVE-2023-1255', 'CVE-2025-12893', 'CVE-2025-13507']",SG,['database']
119.45.206.105,27017,"Tencent cloud computing (Beijing) Co., Ltd.",,"['CVE-2021-20330', 'CVE-2021-32036', 'CVE-2014-8180', 'CVE-2025-14847']",CN,"['database', 'eol-product']"
104.194.75.109,27017,IT7 Networks Inc,,[],US,['database']
74.234.189.106,27017,Microsoft Corporation,,[],NL,"['cloud', 'database']"
20.70.140.155,27017,Microsoft Corporation,,[],AU,"['cloud', 'database']"
18.61.87.201,27017,Amazon Data Services India,,"['CVE-2025-13644', 'CVE-2025-13643', 'CVE-2025-14847', 'CVE-2009-1390', 'CVE-2025-69420', 'CVE-2025-69421', 'CVE-2026-25613', 'CVE-2026-25610', 'CVE-2009-3766', 'CVE-2009-3767', 'CVE-2009-3765', 'CVE-2025-68160', 'CVE-2019-0190', 'CVE-2024-6119', 'CVE-2026-1847', 'CVE-2025-10060', 'CVE-2025-10061', 'CVE-2025-15467', 'CVE-2026-1848', 'CVE-2026-1849', 'CVE-2026-25609', 'CVE-2025-69419', 'CVE-2025-69418', 'CVE-2026-22796', 'CVE-2026-22795', 'CVE-2025-14345', 'CVE-2014-8180', 'CVE-2025-11979', 'CVE-2026-1850', 'CVE-2025-12893', 'CVE-2025-13507']",IN,"['database', 'cloud']"
51.11.180.207,27017,Microsoft Limited UK,,[],GB,"['cloud', 'database']"
124.223.68.36,27017,"Tencent cloud computing (Beijing) Co., Ltd.",,"['CVE-2022-0778', 'CVE-2022-2097', 'CVE-2020-1971', 'CVE-2022-4304', 'CVE-2009-1390', 'CVE-2025-69420', 'CVE-2025-69421', 'CVE-2023-5678', 'CVE-2024-0727', 'CVE-2009-3766', 'CVE-2022-1292', 'CVE-2009-3765', 'CVE-2025-68160', 'CVE-2019-0190', 'CVE-2021-3711', 'CVE-2022-2068', 'CVE-2021-3712', 'CVE-2023-0464', 'CVE-2023-0465', 'CVE-2023-0466', 'CVE-2021-3449', 'CVE-2021-23840', 'CVE-2021-23841', 'CVE-2022-4450', 'CVE-2023-0286', 'CVE-2023-3817', 'CVE-2023-4807', 'CVE-2025-69419', 'CVE-2025-69418', 'CVE-2020-1967', 'CVE-2021-4160', 'CVE-2026-22796', 'CVE-2026-22795', 'CVE-2023-2650', 'CVE-2023-0215', 'CVE-2009-3767']",CN,"['database', 'eol-product']"
37.120.191.175,27017,netcup GmbH,,"['CVE-2014-8180', 'CVE-2022-3996', 'CVE-2022-2097', 'CVE-2022-4304', 'CVE-2022-4203', 'CVE-2009-1390', 'CVE-2025-69420', 'CVE-2025-69421', 'CVE-2026-25613', 'CVE-2026-25610', 'CVE-2022-3786', 'CVE-2023-5678', 'CVE-2023-0216', 'CVE-2009-3766', 'CVE-2022-1292', 'CVE-2009-3765', 'CVE-2025-68160', 'CVE-2019-0190', 'CVE-2024-6119', 'CVE-2024-0727', 'CVE-2022-1434', 'CVE-2023-0464', 'CVE-2023-0465', 'CVE-2023-0466', 'CVE-2026-1848', 'CVE-2026-1849', 'CVE-2022-1473', 'CVE-2025-15467', 'CVE-2023-0401', 'CVE-2022-1343', 'CVE-2022-4450', 'CVE-2023-0286', 'CVE-2023-3817', 'CVE-2022-3602', 'CVE-2023-4807', 'CVE-2023-6129', 'CVE-2026-25609', 'CVE-2025-69419', 'CVE-2025-69418', 'CVE-2026-1847', 'CVE-2026-22796', 'CVE-2026-22795', 'CVE-2022-3358', 'CVE-2023-0217', 'CVE-2023-2650', 'CVE-2023-0215', 'CVE-2022-2068', 'CVE-2009-3767', 'CVE-2023-2975', 'CVE-2023-5363', 'CVE-2023-1255']",DE,['database']
192.158.30.112,27017,Google LLC,,[],BE,"['cloud', 'database']"
104.199.27.35,27017,Google LLC,,"['CVE-2016-2106', 'CVE-2022-0778', 'CVE-2018-5407', 'CVE-2016-2178', 'CVE-2016-2179', 'CVE-2020-1971', 'CVE-2022-4304', 'CVE-2009-1390', 'CVE-2025-69421', 'CVE-2019-1563', 'CVE-2016-2176', 'CVE-2016-2177', 'CVE-2023-5678', 'CVE-2017-3736', 'CVE-2017-3737', 'CVE-2019-1547', 'CVE-2022-2068', 'CVE-2009-3766', 'CVE-2022-1292', 'CVE-2017-3738', 'CVE-2009-3765', 'CVE-2025-68160', 'CVE-2019-1551', 'CVE-2016-6303', 'CVE-2024-0727', 'CVE-2021-3712', 'CVE-2023-0464', 'CVE-2023-0465', 'CVE-2023-0466', 'CVE-2018-0737', 'CVE-2018-0734', 'CVE-2018-0732', 'CVE-2021-23840', 'CVE-2021-23841', 'CVE-2023-0286', 'CVE-2023-3817', 'CVE-2016-8610', 'CVE-2020-1968', 'CVE-2016-2181', 'CVE-2016-2180', 'CVE-2016-2182', 'CVE-2016-2109', 'CVE-2018-0739', 'CVE-2019-1552', 'CVE-2021-4160', 'CVE-2026-22796', 'CVE-2016-2105', 'CVE-2016-2107', 'CVE-2019-1559', 'CVE-2023-2650', 'CVE-2023-0215', 'CVE-2016-6302', 'CVE-2009-3767', 'CVE-2016-7055']",BE,"['database', 'eol-product', 'cloud']"
46.224.54.155,27017,Hetzner Online GmbH,,"['CVE-2014-8180', 'CVE-2022-3996', 'CVE-2022-2097', 'CVE-2022-4304', 'CVE-2022-4203', 'CVE-2009-1390', 'CVE-2025-69420', 'CVE-2025-69421', 'CVE-2026-25613', 'CVE-2026-25610', 'CVE-2022-3786', 'CVE-2023-5678', 'CVE-2023-0216', 'CVE-2009-3766', 'CVE-2022-1292', 'CVE-2009-3765', 'CVE-2025-68160', 'CVE-2019-0190', 'CVE-2024-6119', 'CVE-2024-0727', 'CVE-2022-1434', 'CVE-2023-0464', 'CVE-2023-0465', 'CVE-2023-0466', 'CVE-2026-1848', 'CVE-2026-1849', 'CVE-2022-1473', 'CVE-2025-15467', 'CVE-2023-0401', 'CVE-2022-1343', 'CVE-2022-4450', 'CVE-2023-0286', 'CVE-2023-3817', 'CVE-2022-3602', 'CVE-2023-4807', 'CVE-2023-6129', 'CVE-2026-25609', 'CVE-2025-69419', 'CVE-2025-69418', 'CVE-2026-1847', 'CVE-2026-22796', 'CVE-2026-22795', 'CVE-2022-3358', 'CVE-2023-0217', 'CVE-2023-2650', 'CVE-2023-0215', 'CVE-2022-2068', 'CVE-2009-3767', 'CVE-2023-2975', 'CVE-2023-5363', 'CVE-2023-1255']",AE,['database']
92.113.124.178,27017,IDC Cube LLC,,"['CVE-2014-8180', 'CVE-2022-3996', 'CVE-2022-2097', 'CVE-2022-4304', 'CVE-2022-4203', 'CVE-2009-1390', 'CVE-2025-69420', 'CVE-2025-69421', 'CVE-2026-25613', 'CVE-2026-25610', 'CVE-2022-3786', 'CVE-2023-5678', 'CVE-2023-0216', 'CVE-2009-3766', 'CVE-2022-1292', 'CVE-2009-3765', 'CVE-2025-68160', 'CVE-2019-0190', 'CVE-2024-6119', 'CVE-2024-0727', 'CVE-2022-1434', 'CVE-2023-0464', 'CVE-2023-0465', 'CVE-2023-0466', 'CVE-2026-1848', 'CVE-2026-1849', 'CVE-2022-1473', 'CVE-2025-15467', 'CVE-2023-0401', 'CVE-2022-1343', 'CVE-2022-4450', 'CVE-2023-0286', 'CVE-2023-3817', 'CVE-2022-3602', 'CVE-2023-4807', 'CVE-2023-6129', 'CVE-2026-25609', 'CVE-2025-69419', 'CVE-2025-69418', 'CVE-2026-1847', 'CVE-2026-22796', 'CVE-2026-22795', 'CVE-2022-3358', 'CVE-2023-0217', 'CVE-2023-2650', 'CVE-2023-0215', 'CVE-2022-2068', 'CVE-2009-3767', 'CVE-2023-2975', 'CVE-2023-5363', 'CVE-2023-1255']",VN,['database']
103.214.169.165,27017,Silicon Cloud Tokyo LLC,,"['CVE-2025-13643', 'CVE-2025-14847', 'CVE-2009-1390', 'CVE-2025-69420', 'CVE-2025-69421', 'CVE-2026-25613', 'CVE-2009-3766', 'CVE-2009-3767', 'CVE-2009-3765', 'CVE-2025-68160', 'CVE-2019-0190', 'CVE-2024-6119', 'CVE-2026-1847', 'CVE-2025-15467', 'CVE-2026-1848', 'CVE-2026-1849', 'CVE-2026-25609', 'CVE-2025-69419', 'CVE-2025-69418', 'CVE-2026-22796', 'CVE-2026-22795', 'CVE-2025-14345', 'CVE-2014-8180', 'CVE-2025-11979', 'CVE-2026-1850', 'CVE-2025-12893', 'CVE-2025-13507']",JP,['database']
4.150.96.184,27017,Microsoft Corporation,,[],US,"['cloud', 'database']"
172.174.176.1,27017,Microsoft Limited,,[],US,"['cloud', 'database']"
2.56.246.11,27017,Datalix,,"['CVE-2025-13644', 'CVE-2025-13643', 'CVE-2022-3996', 'CVE-2022-2097', 'CVE-2022-4304', 'CVE-2025-14847', 'CVE-2022-4203', 'CVE-2009-1390', 'CVE-2025-69420', 'CVE-2025-69421', 'CVE-2026-25613', 'CVE-2026-25610', 'CVE-2022-3786', 'CVE-2023-5678', 'CVE-2023-0216', 'CVE-2009-3766', 'CVE-2022-1292', 'CVE-2009-3765', 'CVE-2025-68160', 'CVE-2019-0190', 'CVE-2024-6119', 'CVE-2024-0727', 'CVE-2022-1434', 'CVE-2023-0464', 'CVE-2023-0465', 'CVE-2023-0466', 'CVE-2026-1848', 'CVE-2026-1849', 'CVE-2022-1473', 'CVE-2025-15467', 'CVE-2023-0401', 'CVE-2022-1343', 'CVE-2022-4450', 'CVE-2023-0286', 'CVE-2023-3817', 'CVE-2022-3602', 'CVE-2023-4807', 'CVE-2023-6129', 'CVE-2026-25609', 'CVE-2025-69419', 'CVE-2025-69418', 'CVE-2026-1847', 'CVE-2025-11979', 'CVE-2026-22796', 'CVE-2026-22795', 'CVE-2022-3358', 'CVE-2025-14345', 'CVE-2023-0217', 'CVE-2023-2650', 'CVE-2023-0215', 'CVE-2022-2068', 'CVE-2009-3767', 'CVE-2023-2975', 'CVE-2014-8180', 'CVE-2023-5363', 'CVE-2023-1255', 'CVE-2025-12893', 'CVE-2025-13507']",DE,['database']
74.234.169.249,27017,Microsoft Corporation,,[],NL,"['cloud', 'database']"
20.246.96.131,27017,Microsoft Corporation,,[],US,"['cloud', 'database']"
35.246.136.49,27017,Google LLC,,[],DE,"['cloud', 'database']"
20.81.184.201,27017,Microsoft Corporation,,[],US,"['cloud', 'database']"
40.127.5.71,27017,Microsoft Corporation,,[],ZA,"['cloud', 'database']"
35.237.53.154,27017,Google LLC,,[],US,"['cloud', 'database']"
34.81.8.16,27017,Google LLC,,[],TW,"['cloud', 'database']"
20.51.125.3,27017,Microsoft Corporation,,[],US,"['cloud', 'database']"
20.51.226.11,27017,Microsoft Corporation,,[],US,"['cloud', 'database']"
65.108.211.222,27017,Hetzner Online GmbH,,[],FI,['database']
20.81.213.161,27017,Microsoft Corporation,,[],US,"['cloud', 'database']"
20.85.222.14,8009,Microsoft Corporation,,"['CVE-2014-8180', 'CVE-2024-1351', 'CVE-2022-0778', 'CVE-2021-20326', 'CVE-2022-2097', 'CVE-2023-1409', 'CVE-2020-1971', 'CVE-2022-4304', 'CVE-2025-14847', 'CVE-2009-1390', 'CVE-2025-69420', 'CVE-2025-69421', 'CVE-2019-1563', 'CVE-2023-5678', 'CVE-2019-1547', 'CVE-2024-0727', 'CVE-2019-1549', 'CVE-2022-1292', 'CVE-2023-4807', 'CVE-2009-3765', 'CVE-2025-68160', 'CVE-2019-0190', 'CVE-2021-32040', 'CVE-2021-3711', 'CVE-2022-2068', 'CVE-2021-3712', 'CVE-2023-0464', 'CVE-2023-0465', 'CVE-2023-0466', 'CVE-2021-3449', 'CVE-2009-3766', 'CVE-2018-0734', 'CVE-2018-0735', 'CVE-2021-20330', 'CVE-2021-23840', 'CVE-2021-23841', 'CVE-2022-4450', 'CVE-2023-0286', 'CVE-2023-3817', 'CVE-2023-3446', 'CVE-2019-1551', 'CVE-2025-69419', 'CVE-2025-69418', 'CVE-2019-1552', 'CVE-2021-4160', 'CVE-2026-22796', 'CVE-2026-22795', 'CVE-2021-32036', 'CVE-2023-2650', 'CVE-2023-0215', 'CVE-2009-3767', 'CVE-2019-1543']",US,"['cloud', 'database', 'eol-product']"
47.102.221.39,27017,"Aliyun Computing Co., LTD",,"['CVE-2014-8180', 'CVE-2019-20925', 'CVE-2019-2390', 'CVE-2021-20330', 'CVE-2021-20333', 'CVE-2021-32036', 'CVE-2020-7929', 'CVE-2020-7928', 'CVE-2019-2393', 'CVE-2019-2392', 'CVE-2025-14847', 'CVE-2020-7921', 'CVE-2020-7923', 'CVE-2019-2389']",CN,"['database', 'eol-product']"
110.42.233.74,27017,"Tencent cloud computing (Beijing) Co., Ltd.",,"['CVE-2014-8180', 'CVE-2025-14847']",CN,"['database', 'eol-product']"
210.14.64.241,27017,Asia Pacific Network Information Centre,,"['CVE-2025-69418', 'CVE-2026-22796', 'CVE-2026-22795', 'CVE-2009-3766', 'CVE-2009-3767', 'CVE-2009-3765', 'CVE-2025-68160', 'CVE-2019-0190', 'CVE-2024-6119', 'CVE-2014-8180', 'CVE-2025-15467', 'CVE-2009-1390', 'CVE-2025-69419', 'CVE-2025-69421', 'CVE-2025-69420']",CN,['database']
162.55.56.50,27017,Hetzner Online GmbH,,[],DE,['database']
34.89.103.64,27017,Google LLC,,[],GB,"['cloud', 'database']"
34.82.188.104,27017,Google LLC,,[],US,"['cloud', 'database']"
167.172.74.126,27017,"DigitalOcean, LLC",,"['CVE-2025-6709', 'CVE-2014-8180', 'CVE-2024-8305', 'CVE-2024-7553', 'CVE-2025-12657', 'CVE-2025-6706', 'CVE-2025-6711', 'CVE-2025-6714', 'CVE-2022-3996', 'CVE-2022-2097', 'CVE-2022-4304', 'CVE-2025-14847', 'CVE-2022-4203', 'CVE-2009-1390', 'CVE-2025-69420', 'CVE-2025-69421', 'CVE-2024-6384', 'CVE-2022-3786', 'CVE-2023-5678', 'CVE-2023-0216', 'CVE-2009-3766', 'CVE-2022-1292', 'CVE-2009-3765', 'CVE-2025-68160', 'CVE-2019-0190', 'CVE-2024-6119', 'CVE-2024-0727', 'CVE-2025-10060', 'CVE-2022-1434', 'CVE-2023-0464', 'CVE-2023-0465', 'CVE-2023-0466', 'CVE-2025-6713', 'CVE-2025-6710', 'CVE-2022-1473', 'CVE-2025-15467', 'CVE-2023-0401', 'CVE-2022-1343', 'CVE-2024-10921', 'CVE-2022-4450', 'CVE-2023-0286', 'CVE-2023-3817', 'CVE-2022-3602', 'CVE-2023-4807', 'CVE-2023-6129', 'CVE-2025-6707', 'CVE-2025-10061', 'CVE-2025-69419', 'CVE-2025-69418', 'CVE-2025-10059', 'CVE-2026-22796', 'CVE-2025-3085', 'CVE-2026-22795', 'CVE-2025-3083', 'CVE-2025-3082', 'CVE-2022-3358', 'CVE-2025-3084', 'CVE-2023-0217', 'CVE-2023-2650', 'CVE-2023-0215', 'CVE-2022-2068', 'CVE-2009-3767', 'CVE-2023-2975', 'CVE-2023-5363', 'CVE-2023-1255']",SG,"['database', 'eol-product', 'cloud']"
67.222.158.66,12000,DFW Datacenter,,"['CVE-2025-6709', 'CVE-2024-6384', 'CVE-2025-13644', 'CVE-2024-8305', 'CVE-2024-7553', 'CVE-2025-13643', 'CVE-2025-6706', 'CVE-2025-6711', 'CVE-2025-6714', 'CVE-2022-3996', 'CVE-2022-2097', 'CVE-2022-4304', 'CVE-2025-14847', 'CVE-2022-4203', 'CVE-2009-1390', 'CVE-2025-69420', 'CVE-2025-69421', 'CVE-2025-3082', 'CVE-2026-25613', 'CVE-2026-25610', 'CVE-2022-3786', 'CVE-2025-0755', 'CVE-2023-5678', 'CVE-2023-0216', 'CVE-2009-3766', 'CVE-2022-1292', 'CVE-2009-3765', 'CVE-2025-68160', 'CVE-2019-0190', 'CVE-2024-6119', 'CVE-2024-0727', 'CVE-2025-10060', 'CVE-2022-1434', 'CVE-2023-0464', 'CVE-2023-0465', 'CVE-2023-0466', 'CVE-2025-6713', 'CVE-2025-6710', 'CVE-2026-1848', 'CVE-2026-1849', 'CVE-2022-1473', 'CVE-2025-15467', 'CVE-2023-0401', 'CVE-2022-1343', 'CVE-2024-10921', 'CVE-2022-4450', 'CVE-2023-0286', 'CVE-2023-3817', 'CVE-2022-3602', 'CVE-2023-4807', 'CVE-2023-6129', 'CVE-2026-25609', 'CVE-2025-6707', 'CVE-2025-10061', 'CVE-2025-69419', 'CVE-2025-69418', 'CVE-2026-1847', 'CVE-2024-1351', 'CVE-2025-10059', 'CVE-2025-11979', 'CVE-2026-22796', 'CVE-2025-3085', 'CVE-2026-22795', 'CVE-2025-3083', 'CVE-2025-12657', 'CVE-2022-3358', 'CVE-2025-3084', 'CVE-2025-14345', 'CVE-2023-0217', 'CVE-2023-2650', 'CVE-2023-0215', 'CVE-2024-3372', 'CVE-2022-2068', 'CVE-2009-3767', 'CVE-2023-2975', 'CVE-2014-8180', 'CVE-2023-5363', 'CVE-2023-1255', 'CVE-2025-12893', 'CVE-2025-13507']",US,['database']
23.225.17.17,27017,CloudRadium L.L.C,,"['CVE-2014-8180', 'CVE-2022-3996', 'CVE-2022-2097', 'CVE-2022-4304', 'CVE-2022-4203', 'CVE-2009-1390', 'CVE-2025-69420', 'CVE-2025-69421', 'CVE-2022-3786', 'CVE-2023-5678', 'CVE-2023-0216', 'CVE-2009-3766', 'CVE-2022-1292', 'CVE-2009-3765', 'CVE-2025-68160', 'CVE-2019-0190', 'CVE-2024-6119', 'CVE-2024-0727', 'CVE-2022-1434', 'CVE-2023-0464', 'CVE-2023-0465', 'CVE-2023-0466', 'CVE-2022-1473', 'CVE-2025-15467', 'CVE-2023-0401', 'CVE-2022-1343', 'CVE-2022-4450', 'CVE-2023-0286', 'CVE-2023-3817', 'CVE-2022-3602', 'CVE-2023-4807', 'CVE-2023-6129', 'CVE-2025-69419', 'CVE-2025-69418', 'CVE-2026-22796', 'CVE-2026-22795', 'CVE-2022-3358', 'CVE-2023-0217', 'CVE-2023-2650', 'CVE-2023-0215', 'CVE-2022-2068', 'CVE-2009-3767', 'CVE-2023-2975', 'CVE-2023-5363', 'CVE-2023-1255']",US,['database']
20.81.138.129,27017,Microsoft Corporation,,[],US,"['cloud', 'database']"
159.65.204.14,27017,"DigitalOcean, LLC",,"['CVE-2025-13643', 'CVE-2025-14847', 'CVE-2009-1390', 'CVE-2025-69420', 'CVE-2025-69421', 'CVE-2026-25613', 'CVE-2009-3766', 'CVE-2009-3767', 'CVE-2009-3765', 'CVE-2025-68160', 'CVE-2019-0190', 'CVE-2024-6119', 'CVE-2026-1847', 'CVE-2025-15467', 'CVE-2026-1848', 'CVE-2026-1849', 'CVE-2026-25609', 'CVE-2025-69419', 'CVE-2025-69418', 'CVE-2026-22796', 'CVE-2026-22795', 'CVE-2025-14345', 'CVE-2014-8180', 'CVE-2025-11979', 'CVE-2026-1850', 'CVE-2025-12893', 'CVE-2025-13507']",NL,"['database', 'cloud']"
210.89.51.166,27017,LYTUS BROADBAND PRIVATE LIMITED,,"['CVE-2025-13644', 'CVE-2025-13643', 'CVE-2022-3996', 'CVE-2022-2097', 'CVE-2022-4304', 'CVE-2025-14847', 'CVE-2022-4203', 'CVE-2009-1390', 'CVE-2025-69420', 'CVE-2025-69421', 'CVE-2026-25613', 'CVE-2026-25610', 'CVE-2022-3786', 'CVE-2023-5678', 'CVE-2023-0216', 'CVE-2009-3766', 'CVE-2022-1292', 'CVE-2009-3765', 'CVE-2025-68160', 'CVE-2019-0190', 'CVE-2024-6119', 'CVE-2024-0727', 'CVE-2022-1434', 'CVE-2023-0464', 'CVE-2023-0465', 'CVE-2023-0466', 'CVE-2026-1848', 'CVE-2026-1849', 'CVE-2022-1473', 'CVE-2025-15467', 'CVE-2023-0401', 'CVE-2022-1343', 'CVE-2022-4450', 'CVE-2023-0286', 'CVE-2023-3817', 'CVE-2022-3602', 'CVE-2023-4807', 'CVE-2023-6129', 'CVE-2026-25609', 'CVE-2025-69419', 'CVE-2025-69418', 'CVE-2026-1847', 'CVE-2025-11979', 'CVE-2026-22796', 'CVE-2026-22795', 'CVE-2022-3358', 'CVE-2025-14345', 'CVE-2023-0217', 'CVE-2023-2650', 'CVE-2023-0215', 'CVE-2022-2068', 'CVE-2009-3767', 'CVE-2023-2975', 'CVE-2014-8180', 'CVE-2023-5363', 'CVE-2023-1255', 'CVE-2025-12893', 'CVE-2025-13507']",IN,['database']
4.231.56.68,27017,Microsoft Corporation,,[],NL,"['cloud', 'database']"
74.235.98.55,27017,Microsoft Corporation,,"['CVE-2025-13644', 'CVE-2024-8305', 'CVE-2024-10921', 'CVE-2025-13643', 'CVE-2025-6706', 'CVE-2022-0778', 'CVE-2025-6714', 'CVE-2025-0755', 'CVE-2022-2097', 'CVE-2020-1971', 'CVE-2022-4304', 'CVE-2025-14847', 'CVE-2009-1390', 'CVE-2025-69420', 'CVE-2025-69421', 'CVE-2026-25613', 'CVE-2026-25610', 'CVE-2023-5678', 'CVE-2024-0727', 'CVE-2009-3766', 'CVE-2022-1292', 'CVE-2009-3765', 'CVE-2025-68160', 'CVE-2019-0190', 'CVE-2021-3711', 'CVE-2022-2068', 'CVE-2025-10060', 'CVE-2021-3712', 'CVE-2023-0464', 'CVE-2023-0465', 'CVE-2023-0466', 'CVE-2025-6713', 'CVE-2021-3449', 'CVE-2025-6710', 'CVE-2026-1848', 'CVE-2026-1849', 'CVE-2025-6709', 'CVE-2025-6711', 'CVE-2025-3085', 'CVE-2021-23840', 'CVE-2021-23841', 'CVE-2022-4450', 'CVE-2023-0286', 'CVE-2023-3817', 'CVE-2023-4807', 'CVE-2025-11979', 'CVE-2026-25609', 'CVE-2025-6707', 'CVE-2025-10061', 'CVE-2025-69419', 'CVE-2025-69418', 'CVE-2020-1967', 'CVE-2026-1847', 'CVE-2025-10059', 'CVE-2021-4160', 'CVE-2026-22796', 'CVE-2026-22795', 'CVE-2025-3083', 'CVE-2025-3082', 'CVE-2025-12657', 'CVE-2025-3084', 'CVE-2025-14345', 'CVE-2023-2650', 'CVE-2023-0215', 'CVE-2009-3767', 'CVE-2014-8180', 'CVE-2025-12893', 'CVE-2025-13507']",US,"['database', 'cloud']"
83.168.110.225,27017,SkyPass Solutions Sp. z.o.o.,,"['CVE-2025-69418', 'CVE-2026-22796', 'CVE-2026-22795', 'CVE-2009-3766', 'CVE-2009-3767', 'CVE-2009-3765', 'CVE-2025-68160', 'CVE-2019-0190', 'CVE-2024-6119', 'CVE-2014-8180', 'CVE-2025-15467', 'CVE-2009-1390', 'CVE-2025-69419', 'CVE-2025-69421', 'CVE-2025-69420']",PL,['database']
148.251.85.242,27017,Hetzner Online GmbH,,"['CVE-2014-8180', 'CVE-2021-32036', 'CVE-2016-6494']",DE,"['database', 'eol-product']"
91.208.207.109,8020,Clever Cloud SAS,,[],FR,['database']
20.64.171.54,27017,Microsoft Corporation,,[],US,"['cloud', 'database']"
